dt,AverageTemperature,MaxTemperature,MinTemperature
2009-08-28,26.92,30.92,22.92
2009-08-29,26.78,30.78,22.78
2009-08-30,25.34,29.34,21.34
2009-08-31,26.87,30.87,22.87
2009-09-01,25.53,29.53,21.53
2009-09-02,27.89,31.89,23.89
2009-09-03,25.37,29.37,21.37
2009-09-04,25.92,29.92,21.92
2009-09-05,26.34,30.34,22.34
2009-09-06,26.28,30.28,22.28
2009-09-07,28.41,32.41,24.41
2009-09-08,26.31,30.31,22.31
2009-09-09,25.46,29.46,21.46
2009-09-10,25.43,29.43,21.43
2009-09-11,25.76,29.76,21.76
2009-09-12,26.74,30.74,22.74
2009-09-13,25.95,29.95,21.95
2009-09-14,26.1,30.1,22.1
2009-09-15,25.9,29.9,21.9
2009-09-16,26.35,30.35,22.35
2009-09-17,27.18,31.18,23.18
2009-09-18,29.05,33.05,25.05
2009-09-19,28.33,32.33,24.33
2009-09-20,25.85,29.85,21.85
2009-09-21,28.37,32.370000000000005,24.37
2009-09-22,28.0,32.0,24.0
2009-09-23,28.78,32.78,24.78
2009-09-24,26.9,30.9,22.9
2009-09-25,28.63,32.629999999999995,24.63
2009-09-26,27.95,31.95,23.95
2009-09-27,26.25,30.25,22.25
2009-09-28,26.72,30.72,22.72
2009-09-29,28.51,32.510000000000005,24.51
2009-09-30,28.39,32.39,24.39
2009-10-01,25.16,29.16,21.16
2009-10-02,27.53,31.53,23.53
2009-10-03,27.96,31.96,23.96
2009-10-04,27.69,31.69,23.69
2009-10-05,25.71,29.71,21.71
2009-10-06,26.34,30.34,22.34
2009-10-07,27.56,31.56,23.56
2009-10-08,27.05,31.05,23.05
2009-10-09,27.02,31.02,23.02
2009-10-10,25.32,29.32,21.32
2009-10-11,26.62,30.62,22.62
2009-10-12,24.4,28.4,20.4
2009-10-13,25.37,29.37,21.37
2009-10-14,24.99,28.99,20.99
2009-10-15,25.73,29.73,21.73
2009-10-16,27.13,31.13,23.13
2009-10-17,25.22,29.22,21.22
2009-10-18,24.9,28.9,20.9
2009-10-19,27.55,31.55,23.55
2009-10-20,27.84,31.84,23.84
2009-10-21,25.96,29.96,21.96
2009-10-22,25.16,29.16,21.16
2009-10-23,25.19,29.19,21.19
2009-10-24,25.84,29.84,21.84
2009-10-25,27.39,31.39,23.39
2009-10-26,26.43,30.43,22.43
2009-10-27,26.49,30.49,22.49
2009-10-28,28.09,32.09,24.09
2009-10-29,24.49,28.49,20.49
2009-10-30,26.08,30.08,22.08
2009-10-31,26.1,30.1,22.1
2009-11-01,26.12,30.12,22.12
2009-11-02,24.57,28.57,20.57
2009-11-03,24.58,28.58,20.58
2009-11-04,25.56,29.56,21.56
2009-11-05,26.32,30.32,22.32
2009-11-06,25.11,29.11,21.11
2009-11-07,25.89,29.89,21.89
2009-11-08,27.85,31.85,23.85
2009-11-09,24.02,28.02,20.02
2009-11-10,25.76,29.76,21.76
2009-11-11,25.8,29.8,21.8
2009-11-12,26.67,30.67,22.67
2009-11-13,24.97,28.97,20.97
2009-11-14,27.1,31.1,23.1
2009-11-15,25.5,29.5,21.5
2009-11-16,24.28,28.28,20.28
2009-11-17,26.42,30.42,22.42
2009-11-18,24.01,28.01,20.01
2009-11-19,26.77,30.77,22.77
2009-11-20,23.95,27.95,19.95
2009-11-21,26.29,30.29,22.29
2009-11-22,27.38,31.38,23.38
2009-11-23,26.69,30.69,22.69
2009-11-24,26.4,30.4,22.4
2009-11-25,25.63,29.63,21.63
2009-11-26,25.24,29.24,21.24
2009-11-27,25.38,29.38,21.38
2009-11-28,25.4,29.4,21.4
2009-11-29,26.02,30.02,22.02
2009-11-30,24.47,28.47,20.47
2009-12-01,27.79,31.79,23.79
2009-12-02,26.76,30.76,22.76
2009-12-03,25.76,29.76,21.76
2009-12-04,28.19,32.19,24.19
2009-12-05,27.75,31.75,23.75
2009-12-06,26.69,30.69,22.69
2009-12-07,25.75,29.75,21.75
2009-12-08,25.74,29.74,21.74
2009-12-09,24.53,28.53,20.53
2009-12-10,25.63,29.63,21.63
2009-12-11,25.24,29.24,21.24
2009-12-12,26.69,30.69,22.69
2009-12-13,27.14,31.14,23.14
2009-12-14,25.43,29.43,21.43
2009-12-15,26.44,30.44,22.44
2009-12-16,27.41,31.41,23.41
2009-12-17,26.83,30.83,22.83
2009-12-18,27.23,31.23,23.23
2009-12-19,25.13,29.13,21.13
2009-12-20,26.8,30.8,22.8
2009-12-21,25.36,29.36,21.36
2009-12-22,25.18,29.18,21.18
2009-12-23,25.34,29.34,21.34
2009-12-24,25.73,29.73,21.73
2009-12-25,26.14,30.14,22.14
2009-12-26,25.18,29.18,21.18
2009-12-27,25.66,29.66,21.66
2009-12-28,27.85,31.85,23.85
2009-12-29,24.8,28.8,20.8
2009-12-30,25.12,29.12,21.12
2009-12-31,24.5,28.5,20.5
2010-01-01,27.04,31.04,23.04
2010-01-02,26.32,30.32,22.32
2010-01-03,26.1,30.1,22.1
2010-01-04,24.34,28.34,20.34
2010-01-05,28.05,32.05,24.05
2010-01-06,27.58,31.58,23.58
2010-01-07,27.48,31.48,23.48
2010-01-08,27.7,31.7,23.7
2010-01-09,27.31,31.31,23.31
2010-01-10,24.76,28.76,20.76
2010-01-11,28.09,32.09,24.09
2010-01-12,27.93,31.93,23.93
2010-01-13,26.98,30.98,22.98
2010-01-14,25.37,29.37,21.37
2010-01-15,24.2,28.2,20.2
2010-01-16,26.14,30.14,22.14
2010-01-17,26.58,30.58,22.58
2010-01-18,28.18,32.18,24.18
2010-01-19,24.73,28.73,20.73
2010-01-20,24.56,28.56,20.56
2010-01-21,25.91,29.91,21.91
2010-01-22,27.2,31.2,23.2
2010-01-23,25.56,29.56,21.56
2010-01-24,26.85,30.85,22.85
2010-01-25,27.76,31.76,23.76
2010-01-26,27.37,31.37,23.37
2010-01-27,24.61,28.61,20.61
2010-01-28,25.98,29.98,21.98
2010-01-29,24.35,28.35,20.35
2010-01-30,24.87,28.87,20.87
2010-01-31,27.28,31.28,23.28
2010-02-01,26.05,30.05,22.05
2010-02-02,27.59,31.59,23.59
2010-02-03,27.81,31.81,23.81
2010-02-04,25.98,29.98,21.98
2010-02-05,29.01,33.010000000000005,25.01
2010-02-06,25.58,29.58,21.58
2010-02-07,29.03,33.03,25.03
2010-02-08,25.81,29.81,21.81
2010-02-09,28.95,32.95,24.95
2010-02-10,26.82,30.82,22.82
2010-02-11,28.51,32.510000000000005,24.51
2010-02-12,26.93,30.93,22.93
2010-02-13,28.28,32.28,24.28
2010-02-14,28.76,32.760000000000005,24.76
2010-02-15,27.45,31.45,23.45
2010-02-16,26.96,30.96,22.96
2010-02-17,26.93,30.93,22.93
2010-02-18,25.58,29.58,21.58
2010-02-19,25.41,29.41,21.41
2010-02-20,28.32,32.32,24.32
2010-02-21,27.01,31.01,23.01
2010-02-22,25.95,29.95,21.95
2010-02-23,28.84,32.84,24.84
2010-02-24,27.9,31.9,23.9
2010-02-25,27.25,31.25,23.25
2010-02-26,26.78,30.78,22.78
2010-02-27,26.73,30.73,22.73
2010-02-28,26.84,30.84,22.84
2010-03-01,29.36,33.36,25.36
2010-03-02,27.32,31.32,23.32
2010-03-03,25.89,29.89,21.89
2010-03-04,26.39,30.39,22.39
2010-03-05,27.19,31.19,23.19
2010-03-06,26.48,30.48,22.48
2010-03-07,29.1,33.1,25.1
2010-03-08,29.8,33.8,25.8
2010-03-09,27.15,31.15,23.15
2010-03-10,27.75,31.75,23.75
2010-03-11,26.0,30.0,22.0
2010-03-12,26.59,30.59,22.59
2010-03-13,26.73,30.73,22.73
2010-03-14,27.36,31.36,23.36
2010-03-15,29.12,33.120000000000005,25.12
2010-03-16,27.41,31.41,23.41
2010-03-17,28.78,32.78,24.78
2010-03-18,27.92,31.92,23.92
2010-03-19,28.46,32.46,24.46
2010-03-20,26.6,30.6,22.6
2010-03-21,25.97,29.97,21.97
2010-03-22,26.8,30.8,22.8
2010-03-23,26.21,30.21,22.21
2010-03-24,28.62,32.620000000000005,24.62
2010-03-25,28.09,32.09,24.09
2010-03-26,28.98,32.980000000000004,24.98
2010-03-27,27.42,31.42,23.42
2010-03-28,26.85,30.85,22.85
2010-03-29,29.25,33.25,25.25
2010-03-30,28.07,32.07,24.07
2010-03-31,27.7,31.7,23.7
2010-04-01,29.36,33.36,25.36
2010-04-02,27.18,31.18,23.18
2010-04-03,27.43,31.43,23.43
2010-04-04,26.82,30.82,22.82
2010-04-05,26.32,30.32,22.32
2010-04-06,28.07,32.07,24.07
2010-04-07,29.48,33.480000000000004,25.48
2010-04-08,28.39,32.39,24.39
2010-04-09,28.45,32.45,24.45
2010-04-10,29.22,33.22,25.22
2010-04-11,28.59,32.59,24.59
2010-04-12,27.29,31.29,23.29
2010-04-13,29.0,33.0,25.0
2010-04-14,26.29,30.29,22.29
2010-04-15,29.28,33.28,25.28
2010-04-16,27.83,31.83,23.83
2010-04-17,27.97,31.97,23.97
2010-04-18,29.48,33.480000000000004,25.48
2010-04-19,28.52,32.519999999999996,24.52
2010-04-20,26.1,30.1,22.1
2010-04-21,26.8,30.8,22.8
2010-04-22,28.63,32.629999999999995,24.63
2010-04-23,26.16,30.16,22.16
2010-04-24,26.84,30.84,22.84
2010-04-25,26.84,30.84,22.84
2010-04-26,28.62,32.620000000000005,24.62
2010-04-27,26.0,30.0,22.0
2010-04-28,27.17,31.17,23.17
2010-04-29,27.5,31.5,23.5
2010-04-30,26.08,30.08,22.08
2010-05-01,26.99,30.99,22.99
2010-05-02,27.29,31.29,23.29
2010-05-03,29.04,33.04,25.04
2010-05-04,28.65,32.65,24.65
2010-05-05,28.88,32.879999999999995,24.88
2010-05-06,26.24,30.24,22.24
2010-05-07,25.76,29.76,21.76
2010-05-08,27.71,31.71,23.71
2010-05-09,25.97,29.97,21.97
2010-05-10,27.51,31.51,23.51
2010-05-11,25.94,29.94,21.94
2010-05-12,25.42,29.42,21.42
2010-05-13,26.96,30.96,22.96
2010-05-14,27.71,31.71,23.71
2010-05-15,25.54,29.54,21.54
2010-05-16,27.36,31.36,23.36
2010-05-17,26.91,30.91,22.91
2010-05-18,26.18,30.18,22.18
2010-05-19,25.85,29.85,21.85
2010-05-20,26.1,30.1,22.1
2010-05-21,28.75,32.75,24.75
2010-05-22,25.29,29.29,21.29
2010-05-23,25.75,29.75,21.75
2010-05-24,27.23,31.23,23.23
2010-05-25,27.89,31.89,23.89
2010-05-26,26.8,30.8,22.8
2010-05-27,26.12,30.12,22.12
2010-05-28,26.26,30.26,22.26
2010-05-29,27.76,31.76,23.76
2010-05-30,28.01,32.010000000000005,24.01
2010-05-31,29.04,33.04,25.04
2010-06-01,27.25,31.25,23.25
2010-06-02,26.13,30.13,22.13
2010-06-03,25.42,29.42,21.42
2010-06-04,26.58,30.58,22.58
2010-06-05,27.35,31.35,23.35
2010-06-06,24.91,28.91,20.91
2010-06-07,24.68,28.68,20.68
2010-06-08,25.34,29.34,21.34
2010-06-09,26.12,30.12,22.12
2010-06-10,27.11,31.11,23.11
2010-06-11,24.48,28.48,20.48
2010-06-12,26.59,30.59,22.59
2010-06-13,25.6,29.6,21.6
2010-06-14,25.78,29.78,21.78
2010-06-15,26.17,30.17,22.17
2010-06-16,26.28,30.28,22.28
2010-06-17,26.05,30.05,22.05
2010-06-18,24.79,28.79,20.79
2010-06-19,25.08,29.08,21.08
2010-06-20,26.41,30.41,22.41
2010-06-21,25.99,29.99,21.99
2010-06-22,28.43,32.43,24.43
2010-06-23,27.52,31.52,23.52
2010-06-24,26.77,30.77,22.77
2010-06-25,26.63,30.63,22.63
2010-06-26,24.64,28.64,20.64
2010-06-27,27.15,31.15,23.15
2010-06-28,26.7,30.7,22.7
2010-06-29,26.5,30.5,22.5
2010-06-30,27.51,31.51,23.51
2010-07-01,27.05,31.05,23.05
2010-07-02,24.79,28.79,20.79
2010-07-03,24.66,28.66,20.66
2010-07-04,26.56,30.56,22.56
2010-07-05,25.24,29.24,21.24
2010-07-06,25.74,29.74,21.74
2010-07-07,24.1,28.1,20.1
2010-07-08,25.61,29.61,21.61
2010-07-09,27.69,31.69,23.69
2010-07-10,26.67,30.67,22.67
2010-07-11,27.2,31.2,23.2
2010-07-12,26.43,30.43,22.43
2010-07-13,26.26,30.26,22.26
2010-07-14,27.8,31.8,23.8
2010-07-15,25.88,29.88,21.88
2010-07-16,27.08,31.08,23.08
2010-07-17,24.85,28.85,20.85
2010-07-18,24.33,28.33,20.33
2010-07-19,24.65,28.65,20.65
2010-07-20,25.29,29.29,21.29
2010-07-21,25.76,29.76,21.76
2010-07-22,27.48,31.48,23.48
2010-07-23,26.29,30.29,22.29
2010-07-24,26.49,30.49,22.49
2010-07-25,25.46,29.46,21.46
2010-07-26,26.6,30.6,22.6
2010-07-27,25.54,29.54,21.54
2010-07-28,26.35,30.35,22.35
2010-07-29,26.06,30.06,22.06
2010-07-30,25.15,29.15,21.15
2010-07-31,24.25,28.25,20.25
2010-08-01,24.37,28.37,20.37
2010-08-02,26.18,30.18,22.18
2010-08-03,24.17,28.17,20.17
2010-08-04,25.69,29.69,21.69
2010-08-05,27.48,31.48,23.48
2010-08-06,26.21,30.21,22.21
2010-08-07,27.79,31.79,23.79
2010-08-08,25.03,29.03,21.03
2010-08-09,26.48,30.48,22.48
2010-08-10,27.62,31.62,23.62
2010-08-11,25.28,29.28,21.28
2010-08-12,26.01,30.01,22.01
2010-08-13,27.27,31.27,23.27
2010-08-14,25.21,29.21,21.21
2010-08-15,23.92,27.92,19.92
2010-08-16,27.84,31.84,23.84
2010-08-17,25.5,29.5,21.5
2010-08-18,24.32,28.32,20.32
2010-08-19,26.82,30.82,22.82
2010-08-20,25.18,29.18,21.18
2010-08-21,24.55,28.55,20.55
2010-08-22,24.35,28.35,20.35
2010-08-23,26.67,30.67,22.67
2010-08-24,27.85,31.85,23.85
2010-08-25,25.45,29.45,21.45
2010-08-26,26.93,30.93,22.93
2010-08-27,26.5,30.5,22.5
2010-08-28,25.56,29.56,21.56
2010-08-29,24.08,28.08,20.08
2010-08-30,25.52,29.52,21.52
2010-08-31,24.0,28.0,20.0
2010-09-01,27.22,31.22,23.22
2010-09-02,25.05,29.05,21.05
2010-09-03,25.73,29.73,21.73
2010-09-04,27.17,31.17,23.17
2010-09-05,25.71,29.71,21.71
2010-09-06,24.1,28.1,20.1
2010-09-07,27.22,31.22,23.22
2010-09-08,24.16,28.16,20.16
2010-09-09,23.92,27.92,19.92
2010-09-10,24.86,28.86,20.86
2010-09-11,25.15,29.15,21.15
2010-09-12,27.32,31.32,23.32
2010-09-13,25.63,29.63,21.63
2010-09-14,26.63,30.63,22.63
2010-09-15,26.49,30.49,22.49
2010-09-16,25.02,29.02,21.02
2010-09-17,23.71,27.71,19.71
2010-09-18,23.89,27.89,19.89
2010-09-19,27.38,31.38,23.38
2010-09-20,26.85,30.85,22.85
2010-09-21,24.79,28.79,20.79
2010-09-22,26.74,30.74,22.74
2010-09-23,27.01,31.01,23.01
2010-09-24,27.1,31.1,23.1
2010-09-25,26.91,30.91,22.91
2010-09-26,24.15,28.15,20.15
2010-09-27,26.58,30.58,22.58
2010-09-28,23.63,27.63,19.63
2010-09-29,26.64,30.64,22.64
2010-09-30,25.72,29.72,21.72
2010-10-01,26.68,30.68,22.68
2010-10-02,25.94,29.94,21.94
2010-10-03,26.13,30.13,22.13
2010-10-04,23.89,27.89,19.89
2010-10-05,23.87,27.87,19.87
2010-10-06,26.99,30.99,22.99
2010-10-07,24.9,28.9,20.9
2010-10-08,26.97,30.97,22.97
2010-10-09,26.55,30.55,22.55
2010-10-10,26.0,30.0,22.0
2010-10-11,24.16,28.16,20.16
2010-10-12,24.0,28.0,20.0
2010-10-13,25.28,29.28,21.28
2010-10-14,27.44,31.44,23.44
2010-10-15,24.65,28.65,20.65
2010-10-16,25.43,29.43,21.43
2010-10-17,26.31,30.31,22.31
2010-10-18,25.73,29.73,21.73
2010-10-19,23.84,27.84,19.84
2010-10-20,26.52,30.52,22.52
2010-10-21,27.41,31.41,23.41
2010-10-22,26.14,30.14,22.14
2010-10-23,26.06,30.06,22.06
2010-10-24,27.08,31.08,23.08
2010-10-25,27.07,31.07,23.07
2010-10-26,24.49,28.49,20.49
2010-10-27,25.43,29.43,21.43
2010-10-28,27.02,31.02,23.02
2010-10-29,26.68,30.68,22.68
2010-10-30,27.12,31.12,23.12
2010-10-31,24.26,28.26,20.26
2010-11-01,24.51,28.51,20.51
2010-11-02,25.59,29.59,21.59
2010-11-03,25.67,29.67,21.67
2010-11-04,23.04,27.04,19.04
2010-11-05,25.6,29.6,21.6
2010-11-06,25.25,29.25,21.25
2010-11-07,24.15,28.15,20.15
2010-11-08,23.97,27.97,19.97
2010-11-09,22.87,26.87,18.87
2010-11-10,24.32,28.32,20.32
2010-11-11,23.98,27.98,19.98
2010-11-12,24.48,28.48,20.48
2010-11-13,25.58,29.58,21.58
2010-11-14,23.33,27.33,19.33
2010-11-15,24.67,28.67,20.67
2010-11-16,25.92,29.92,21.92
2010-11-17,23.74,27.74,19.74
2010-11-18,26.2,30.2,22.2
2010-11-19,26.48,30.48,22.48
2010-11-20,23.2,27.2,19.2
2010-11-21,23.21,27.21,19.21
2010-11-22,25.33,29.33,21.33
2010-11-23,24.82,28.82,20.82
2010-11-24,26.36,30.36,22.36
2010-11-25,25.96,29.96,21.96
2010-11-26,24.76,28.76,20.76
2010-11-27,23.02,27.02,19.02
2010-11-28,23.15,27.15,19.15
2010-11-29,24.54,28.54,20.54
2010-11-30,23.97,27.97,19.97
2010-12-01,26.05,30.05,22.05
2010-12-02,24.94,28.94,20.94
2010-12-03,23.36,27.36,19.36
2010-12-04,23.71,27.71,19.71
2010-12-05,22.6,26.6,18.6
2010-12-06,23.28,27.28,19.28
2010-12-07,23.56,27.56,19.56
2010-12-08,24.85,28.85,20.85
2010-12-09,22.97,26.97,18.97
2010-12-10,24.99,28.99,20.99
2010-12-11,22.75,26.75,18.75
2010-12-12,25.86,29.86,21.86
2010-12-13,24.79,28.79,20.79
2010-12-14,24.59,28.59,20.59
2010-12-15,23.03,27.03,19.03
2010-12-16,25.24,29.24,21.24
2010-12-17,23.22,27.22,19.22
2010-12-18,25.47,29.47,21.47
2010-12-19,25.4,29.4,21.4
2010-12-20,26.04,30.04,22.04
2010-12-21,25.41,29.41,21.41
2010-12-22,23.74,27.74,19.74
2010-12-23,24.32,28.32,20.32
2010-12-24,24.79,28.79,20.79
2010-12-25,23.35,27.35,19.35
2010-12-26,25.48,29.48,21.48
2010-12-27,23.6,27.6,19.6
2010-12-28,22.8,26.8,18.8
2010-12-29,22.52,26.52,18.52
2010-12-30,24.92,28.92,20.92
2010-12-31,23.34,27.34,19.34
2011-01-01,27.09,31.09,23.09
2011-01-02,26.77,30.77,22.77
2011-01-03,24.14,28.14,20.14
2011-01-04,25.9,29.9,21.9
2011-01-05,27.55,31.55,23.55
2011-01-06,27.0,31.0,23.0
2011-01-07,27.17,31.17,23.17
2011-01-08,24.73,28.73,20.73
2011-01-09,26.58,30.58,22.58
2011-01-10,25.04,29.04,21.04
2011-01-11,26.99,30.99,22.99
2011-01-12,24.09,28.09,20.09
2011-01-13,26.42,30.42,22.42
2011-01-14,26.26,30.26,22.26
2011-01-15,24.73,28.73,20.73
2011-01-16,26.21,30.21,22.21
2011-01-17,27.32,31.32,23.32
2011-01-18,26.14,30.14,22.14
2011-01-19,24.42,28.42,20.42
2011-01-20,24.9,28.9,20.9
2011-01-21,25.09,29.09,21.09
2011-01-22,24.92,28.92,20.92
2011-01-23,26.42,30.42,22.42
2011-01-24,27.48,31.48,23.48
2011-01-25,25.7,29.7,21.7
2011-01-26,26.84,30.84,22.84
2011-01-27,27.46,31.46,23.46
2011-01-28,25.18,29.18,21.18
2011-01-29,23.87,27.87,19.87
2011-01-30,26.69,30.69,22.69
2011-01-31,26.62,30.62,22.62
2011-02-01,25.76,29.76,21.76
2011-02-02,25.63,29.63,21.63
2011-02-03,27.36,31.36,23.36
2011-02-04,25.18,29.18,21.18
2011-02-05,27.92,31.92,23.92
2011-02-06,27.99,31.99,23.99
2011-02-07,26.82,30.82,22.82
2011-02-08,25.43,29.43,21.43
2011-02-09,28.35,32.35,24.35
2011-02-10,25.49,29.49,21.49
2011-02-11,25.79,29.79,21.79
2011-02-12,26.32,30.32,22.32
2011-02-13,26.63,30.63,22.63
2011-02-14,26.37,30.37,22.37
2011-02-15,24.55,28.55,20.55
2011-02-16,28.0,32.0,24.0
2011-02-17,24.64,28.64,20.64
2011-02-18,28.08,32.08,24.08
2011-02-19,27.84,31.84,23.84
2011-02-20,28.3,32.3,24.3
2011-02-21,25.81,29.81,21.81
2011-02-22,25.27,29.27,21.27
2011-02-23,24.77,28.77,20.77
2011-02-24,27.3,31.3,23.3
2011-02-25,25.18,29.18,21.18
2011-02-26,25.22,29.22,21.22
2011-02-27,25.47,29.47,21.47
2011-02-28,25.66,29.66,21.66
2011-03-01,25.65,29.65,21.65
2011-03-02,27.23,31.23,23.23
2011-03-03,26.84,30.84,22.84
2011-03-04,27.4,31.4,23.4
2011-03-05,27.37,31.37,23.37
2011-03-06,28.22,32.22,24.22
2011-03-07,24.95,28.95,20.95
2011-03-08,27.03,31.03,23.03
2011-03-09,26.34,30.34,22.34
2011-03-10,27.96,31.96,23.96
2011-03-11,25.71,29.71,21.71
2011-03-12,27.24,31.24,23.24
2011-03-13,25.88,29.88,21.88
2011-03-14,25.74,29.74,21.74
2011-03-15,26.11,30.11,22.11
2011-03-16,25.05,29.05,21.05
2011-03-17,27.79,31.79,23.79
2011-03-18,28.33,32.33,24.33
2011-03-19,24.87,28.87,20.87
2011-03-20,27.41,31.41,23.41
2011-03-21,27.05,31.05,23.05
2011-03-22,28.42,32.42,24.42
2011-03-23,27.54,31.54,23.54
2011-03-24,26.47,30.47,22.47
2011-03-25,27.11,31.11,23.11
2011-03-26,25.31,29.31,21.31
2011-03-27,25.45,29.45,21.45
2011-03-28,25.7,29.7,21.7
2011-03-29,26.73,30.73,22.73
2011-03-30,25.87,29.87,21.87
2011-03-31,25.2,29.2,21.2
2011-04-01,27.2,31.2,23.2
2011-04-02,27.92,31.92,23.92
2011-04-03,25.52,29.52,21.52
2011-04-04,28.05,32.05,24.05
2011-04-05,25.22,29.22,21.22
2011-04-06,27.93,31.93,23.93
2011-04-07,28.94,32.94,24.94
2011-04-08,26.96,30.96,22.96
2011-04-09,25.39,29.39,21.39
2011-04-10,26.26,30.26,22.26
2011-04-11,25.72,29.72,21.72
2011-04-12,27.13,31.13,23.13
2011-04-13,25.85,29.85,21.85
2011-04-14,29.12,33.120000000000005,25.12
2011-04-15,26.81,30.81,22.81
2011-04-16,26.68,30.68,22.68
2011-04-17,25.39,29.39,21.39
2011-04-18,27.52,31.52,23.52
2011-04-19,25.63,29.63,21.63
2011-04-20,26.18,30.18,22.18
2011-04-21,26.33,30.33,22.33
2011-04-22,25.52,29.52,21.52
2011-04-23,28.45,32.45,24.45
2011-04-24,25.57,29.57,21.57
2011-04-25,27.06,31.06,23.06
2011-04-26,26.29,30.29,22.29
2011-04-27,26.08,30.08,22.08
2011-04-28,26.02,30.02,22.02
2011-04-29,27.81,31.81,23.81
2011-04-30,28.31,32.31,24.31
2011-05-01,26.67,30.67,22.67
2011-05-02,26.3,30.3,22.3
2011-05-03,27.95,31.95,23.95
2011-05-04,26.11,30.11,22.11
2011-05-05,28.51,32.510000000000005,24.51
2011-05-06,26.21,30.21,22.21
2011-05-07,25.24,29.24,21.24
2011-05-08,26.91,30.91,22.91
2011-05-09,26.23,30.23,22.23
2011-05-10,26.89,30.89,22.89
2011-05-11,26.2,30.2,22.2
2011-05-12,28.98,32.980000000000004,24.98
2011-05-13,28.93,32.93,24.93
2011-05-14,27.5,31.5,23.5
2011-05-15,28.66,32.66,24.66
2011-05-16,26.28,30.28,22.28
2011-05-17,28.18,32.18,24.18
2011-05-18,28.09,32.09,24.09
2011-05-19,26.45,30.45,22.45
2011-05-20,27.92,31.92,23.92
2011-05-21,25.4,29.4,21.4
2011-05-22,25.96,29.96,21.96
2011-05-23,25.87,29.87,21.87
2011-05-24,27.53,31.53,23.53
2011-05-25,25.84,29.84,21.84
2011-05-26,26.16,30.16,22.16
2011-05-27,26.12,30.12,22.12
2011-05-28,28.8,32.8,24.8
2011-05-29,28.82,32.82,24.82
2011-05-30,28.36,32.36,24.36
2011-05-31,26.84,30.84,22.84
2011-06-01,26.45,30.45,22.45
2011-06-02,25.99,29.99,21.99
2011-06-03,26.33,30.33,22.33
2011-06-04,25.06,29.06,21.06
2011-06-05,25.57,29.57,21.57
2011-06-06,25.23,29.23,21.23
2011-06-07,28.01,32.010000000000005,24.01
2011-06-08,27.25,31.25,23.25
2011-06-09,25.02,29.02,21.02
2011-06-10,26.21,30.21,22.21
2011-06-11,25.79,29.79,21.79
2011-06-12,24.55,28.55,20.55
2011-06-13,27.45,31.45,23.45
2011-06-14,26.25,30.25,22.25
2011-06-15,25.94,29.94,21.94
2011-06-16,25.22,29.22,21.22
2011-06-17,26.44,30.44,22.44
2011-06-18,25.58,29.58,21.58
2011-06-19,26.52,30.52,22.52
2011-06-20,25.49,29.49,21.49
2011-06-21,25.66,29.66,21.66
2011-06-22,26.19,30.19,22.19
2011-06-23,26.93,30.93,22.93
2011-06-24,27.86,31.86,23.86
2011-06-25,25.6,29.6,21.6
2011-06-26,25.8,29.8,21.8
2011-06-27,27.07,31.07,23.07
2011-06-28,28.47,32.47,24.47
2011-06-29,25.41,29.41,21.41
2011-06-30,25.37,29.37,21.37
2011-07-01,27.34,31.34,23.34
2011-07-02,27.25,31.25,23.25
2011-07-03,25.38,29.38,21.38
2011-07-04,24.12,28.12,20.12
2011-07-05,25.78,29.78,21.78
2011-07-06,26.23,30.23,22.23
2011-07-07,27.1,31.1,23.1
2011-07-08,26.7,30.7,22.7
2011-07-09,26.75,30.75,22.75
2011-07-10,27.27,31.27,23.27
2011-07-11,27.16,31.16,23.16
2011-07-12,25.95,29.95,21.95
2011-07-13,24.48,28.48,20.48
2011-07-14,27.32,31.32,23.32
2011-07-15,26.47,30.47,22.47
2011-07-16,24.19,28.19,20.19
2011-07-17,27.21,31.21,23.21
2011-07-18,25.63,29.63,21.63
2011-07-19,25.32,29.32,21.32
2011-07-20,26.12,30.12,22.12
2011-07-21,26.75,30.75,22.75
2011-07-22,27.76,31.76,23.76
2011-07-23,24.16,28.16,20.16
2011-07-24,25.28,29.28,21.28
2011-07-25,24.22,28.22,20.22
2011-07-26,27.43,31.43,23.43
2011-07-27,26.87,30.87,22.87
2011-07-28,25.14,29.14,21.14
2011-07-29,27.14,31.14,23.14
2011-07-30,26.59,30.59,22.59
2011-07-31,26.7,30.7,22.7
2011-08-01,27.35,31.35,23.35
2011-08-02,24.99,28.99,20.99
2011-08-03,26.75,30.75,22.75
2011-08-04,26.42,30.42,22.42
2011-08-05,25.71,29.71,21.71
2011-08-06,27.27,31.27,23.27
2011-08-07,26.09,30.09,22.09
2011-08-08,26.23,30.23,22.23
2011-08-09,25.19,29.19,21.19
2011-08-10,27.31,31.31,23.31
2011-08-11,24.39,28.39,20.39
2011-08-12,26.34,30.34,22.34
2011-08-13,26.5,30.5,22.5
2011-08-14,25.42,29.42,21.42
2011-08-15,25.02,29.02,21.02
2011-08-16,25.74,29.74,21.74
2011-08-17,24.77,28.77,20.77
2011-08-18,27.23,31.23,23.23
2011-08-19,26.67,30.67,22.67
2011-08-20,24.52,28.52,20.52
2011-08-21,28.17,32.17,24.17
2011-08-22,27.44,31.44,23.44
2011-08-23,28.25,32.25,24.25
2011-08-24,26.92,30.92,22.92
2011-08-25,28.12,32.120000000000005,24.12
2011-08-26,27.56,31.56,23.56
2011-08-27,25.58,29.58,21.58
2011-08-28,27.37,31.37,23.37
